@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4

@attribute 0 numeric
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
1,0.851064,0.400922,0.422915,0.414912,1
1,0.87234,0.378756,0.422915,0.414912,0
1,0.893617,0.347367,0.422915,0.414912,0
1,0.914894,0.316275,0.422915,0.414912,0
1,0.93617,0.35302,0.422915,0.414912,0
1,0.957447,0.365665,0.422915,0.414912,0
1,0.978723,0.381137,0.422915,0.414912,0
0,1,0.349003,0.422915,0.414912,0
1,0,0.335019,0.422915,0.414912,0
1,0.021277,0.290539,0.422915,0.414912,0
1,0.042553,0.264207,0.422915,0.414912,0
0,0.06383,0.211693,0.422915,0.414912,0
1,0.085106,0.171378,0.422915,0.414912,0
1,0.106383,0.1385,0.422915,0.414912,0
1,0.12766,0.112764,0.422915,0.414912,0
1,0.148936,0.090598,0.422915,0.414912,0
1,0.170213,0.081077,0.422915,0.414912,0
1,0.191489,0.073639,0.422915,0.414912,0
1,0.212766,0.081523,0.422915,0.414912,0
1,0.234043,0.089259,0.422915,0.414912,0
1,0.255319,0.112318,0.422915,0.414912,0
1,0.276596,0.131657,0.422915,0.414912,0
1,0.297872,0.15427,0.422915,0.414912,0
1,0.319149,0.207825,0.422915,0.414912,1
1,0.340426,0.268224,0.422915,0.414912,1
1,0.361702,0.315977,0.422915,0.414912,1
1,0.382979,0.365814,0.422915,0.414912,1
1,0.404255,0.387385,0.422915,0.414912,1
1,0.425532,0.385748,0.422915,0.414912,1
1,0.446809,0.370277,0.422915,0.414912,1
0,0.468085,0.354061,0.422915,0.414912,1
1,0.489362,0.33859,0.422915,0.414912,1
0,0.510638,0.327135,0.422915,0.414912,1
1,0.531915,0.311812,0.422915,0.414912,1
1,0.553191,0.292621,0.422915,0.414912,1
1,0.574468,0.275513,0.422915,0.414912,1
1,0.595745,0.261976,0.422915,0.414912,1
1,0.617021,0.249926,0.422915,0.414912,1
1,0.638298,0.259149,0.422915,0.414912,1
1,0.659574,0.26986,0.422915,0.414912,1
1,0.680851,0.292621,0.422915,0.414912,1
1,0.702128,0.349301,0.422915,0.414912,0
1,0.723404,0.418328,0.422915,0.414912,1
1,0.744681,0.491223,0.422915,0.414912,1
1,0.765957,0.505951,0.422915,0.414912,1
1,0.787234,0.478578,0.422915,0.414912,1
1,0.808511,0.461024,0.422915,0.414912,0
1,0.829787,0.431419,0.422915,0.414912,0
1,0.851064,0.407022,0.422915,0.414912,0
1,0.87234,0.389021,0.422915,0.414912,0
0,0.893617,0.352574,0.422915,0.414912,0
1,0.914894,0.313448,0.422915,0.414912,0
1,0.93617,0.340821,0.422915,0.414912,0
0,0.957447,0.352871,0.422915,0.414912,1
1,0.978723,0.35778,0.422915,0.414912,0
0,1,0.328622,0.422915,0.414912,0
1,0,0.322821,0.422915,0.414912,0
1,0.021277,0.287712,0.422915,0.414912,0
1,0.042553,0.264058,0.422915,0.414912,0
1,0.06383,0.225082,0.422915,0.414912,0
1,0.085106,0.184915,0.422915,0.414912,0
1,0.106383,0.153079,0.422915,0.414912,0
0,0.12766,0.136715,0.422915,0.414912,0
1,0.148936,0.119905,0.422915,0.414912,0
1,0.170213,0.12288,0.422915,0.414912,0
1,0.191489,0.126599,0.422915,0.414912,0
1,0.212766,0.15784,0.422915,0.414912,0
1,0.234043,0.207528,0.422915,0.414912,1
1,0.255319,0.301993,0.422915,0.414912,1
1,0.276596,0.407766,0.422915,0.414912,1
1,0.297872,0.433204,0.422915,0.414912,0
1,0.319149,0.496876,0.422915,0.414912,0
1,0.340426,0.5241,0.422915,0.414912,1
1,0.361702,0.523505,0.422915,0.414912,1
1,0.382979,0.558762,0.422915,0.414912,1
1,0.404255,0.572449,0.422915,0.414912,1
1,0.425532,0.558465,0.422915,0.414912,1
1,0.446809,0.533175,0.422915,0.414912,1
1,0.468085,0.524249,0.422915,0.414912,1
1,0.489362,0.517554,0.422915,0.414912,1
1,0.510638,0.505802,0.422915,0.414912,1
1,0.531915,0.494644,0.422915,0.414912,1
1,0.553191,0.49762,0.422915,0.414912,1
1,0.574468,0.487801,0.422915,0.414912,1
0,0.595745,0.475454,0.422915,0.414912,1
1,0.617021,0.46504,0.422915,0.414912,1
0,0.638298,0.461619,0.422915,0.414912,1
1,0.659574,0.469206,0.422915,0.414912,1
1,0.680851,0.484528,0.422915,0.414912,1
1,0.702128,0.52291,0.422915,0.414912,1
1,0.723404,0.603987,0.422915,0.414912,1
1,0.744681,0.677477,0.422915,0.414912,1
1,0.765957,0.6626,0.422915,0.414912,1
1,0.787234,0.627938,0.422915,0.414912,1
1,0.808511,0.580482,0.422915,0.414912,1
1,0.829787,0.562928,0.422915,0.414912,0
1,0.851064,0.530497,0.422915,0.414912,1
0,0.87234,0.50848,0.422915,0.414912,1
0,0.893617,0.461619,0.422915,0.414912,0
1,0.914894,0.41922,0.422915,0.414912,1
1,0.93617,0.458792,0.422915,0.414912,1
1,0.957447,0.463255,0.422915,0.414912,1
1,0.978723,0.476049,0.422915,0.414912,1
0,1,0.471288,0.422915,0.414912,1
1,0,0.472032,0.422915,0.414912,1
1,0.021277,0.456263,0.422915,0.414912,1
1,0.042553,0.430675,0.422915,0.414912,0
1,0.06383,0.371913,0.422915,0.414912,0
1,0.085106,0.312109,0.422915,0.414912,0
1,0.106383,0.261232,0.422915,0.414912,0
1,0.12766,0.221065,0.422915,0.414912,0
0,0.148936,0.185659,0.422915,0.414912,0
1,0.170213,0.170485,0.422915,0.414912,0
1,0.191489,0.165278,0.422915,0.414912,0
1,0.212766,0.19637,0.422915,0.414912,0
1,0.234043,0.246206,0.422915,0.414912,0
1,0.255319,0.340524,0.422915,0.414912,1
1,0.276596,0.448676,0.422915,0.414912,1
1,0.297872,0.471586,0.422915,0.414912,0
1,0.319149,0.541952,0.422915,0.414912,0
0,0.340426,0.563523,0.422915,0.414912,0
1,0.361702,0.555043,0.422915,0.414912,1
1,0.382979,0.584499,0.422915,0.414912,1
1,0.404255,0.59759,0.422915,0.414912,1
1,0.425532,0.574978,0.422915,0.414912,1
1,0.446809,0.546415,0.422915,0.414912,1
1,0.468085,0.522612,0.422915,0.414912,1
1,0.489362,0.521571,0.422915,0.414912,0
1,0.510638,0.510265,0.422915,0.414912,1
1,0.531915,0.500446,0.422915,0.414912,1
1,0.553191,0.495983,0.422915,0.414912,1
1,0.574468,0.490033,0.422915,0.414912,1
1,0.595745,0.479768,0.422915,0.414912,0
1,0.617021,0.467272,0.422915,0.414912,0
1,0.638298,0.458792,0.422915,0.414912,1
1,0.659574,0.476198,0.422915,0.414912,1
1,0.680851,0.493306,0.422915,0.414912,1
0,0.702128,0.523356,0.422915,0.414912,1
1,0.723404,0.61202,0.422915,0.414912,1
0,0.744681,0.6928,0.422915,0.414912,1
1,0.765957,0.684023,0.422915,0.414912,1
1,0.787234,0.651592,0.422915,0.414912,1
1,0.808511,0.61202,0.422915,0.414912,0
1,0.829787,0.583309,0.422915,0.414912,0
1,0.851064,0.566498,0.422915,0.414912,1
1,0.87234,0.541506,0.422915,0.414912,0
1,0.893617,0.492413,0.422915,0.414912,0
0,0.914894,0.440345,0.422915,0.414912,1
1,0.93617,0.48319,0.422915,0.414912,1
1,0.957447,0.489289,0.422915,0.414912,1
1,0.978723,0.494942,0.422915,0.414912,1
1,1,0.495091,0.422915,0.414912,1
1,0,0.491074,0.422915,0.414912,1
1,0.021277,0.4759,0.422915,0.414912,1
1,0.042553,0.455817,0.422915,0.414912,0
0,0.06383,0.394674,0.422915,0.414912,0
1,0.085106,0.335019,0.422915,0.414912,0
1,0.106383,0.291282,0.422915,0.414912,0
1,0.12766,0.241595,0.422915,0.414912,0
1,0.148936,0.212883,0.422915,0.414912,0
1,0.170213,0.195329,0.422915,0.414912,0
1,0.191489,0.190866,0.422915,0.414912,0
1,0.212766,0.22285,0.422915,0.414912,0
1,0.234043,0.276257,0.422915,0.414912,0
1,0.255319,0.377417,0.422915,0.414912,1
1,0.276596,0.493157,0.422915,0.414912,1
1,0.297872,0.511455,0.422915,0.414912,0
1,0.319149,0.590003,0.422915,0.414912,1
1,0.340426,0.613359,0.422915,0.414912,1
1,0.361702,0.594912,0.422915,0.414912,1
1,0.382979,0.616632,0.422915,0.414912,1
1,0.404255,0.624517,0.422915,0.414912,1
1,0.425532,0.602648,0.422915,0.414912,1
1,0.446809,0.571407,0.422915,0.414912,1
1,0.468085,0.548646,0.422915,0.414912,1
1,0.489362,0.538381,0.422915,0.414912,1
0,0.510638,0.523654,0.422915,0.414912,1
1,0.531915,0.507736,0.422915,0.414912,1
1,0.553191,0.500744,0.422915,0.414912,1
1,0.574468,0.489884,0.422915,0.414912,1
1,0.595745,0.483487,0.422915,0.414912,0
0,0.617021,0.476346,0.422915,0.414912,0
1,0.638298,0.464148,0.422915,0.414912,1
1,0.659574,0.476941,0.422915,0.414912,1
1,0.680851,0.491818,0.422915,0.414912,1
0,0.702128,0.535555,0.422915,0.414912,1
1,0.723404,0.622434,0.422915,0.414912,1
1,0.744681,0.703511,0.422915,0.414912,1
1,0.765957,0.701726,0.422915,0.414912,1
1,0.787234,0.674055,0.422915,0.414912,1
1,0.808511,0.63731,0.422915,0.414912,1
1,0.829787,0.60964,0.422915,0.414912,1
0,0.851064,0.588515,0.422915,0.414912,1
0,0.87234,0.56501,0.422915,0.414912,1
1,0.893617,0.508628,0.422915,0.414912,1
1,0.914894,0.455668,0.422915,0.414912,1
1,0.93617,0.487057,0.422915,0.414912,1
1,0.957447,0.495091,0.422915,0.414912,1
1,0.978723,0.507289,0.422915,0.414912,1
1,1,0.500893,0.422915,0.414912,1
1,0,0.495091,0.422915,0.414912,1
0,0.021277,0.476793,0.422915,0.414912,1
1,0.042553,0.448676,0.422915,0.414912,0
1,0.06383,0.386195,0.422915,0.414912,0
1,0.085106,0.328771,0.422915,0.414912,0
1,0.106383,0.282952,0.422915,0.414912,0
1,0.12766,0.23371,0.422915,0.414912,0
1,0.148936,0.195775,0.422915,0.414912,0
1,0.170213,0.175989,0.422915,0.414912,0
1,0.191489,0.178816,0.422915,0.414912,0
1,0.212766,0.207081,0.422915,0.414912,0
1,0.234043,0.256471,0.422915,0.414912,0
1,0.255319,0.365665,0.422915,0.414912,1
1,0.276596,0.475454,0.422915,0.414912,1
1,0.297872,0.502678,0.422915,0.414912,0
1,0.319149,0.567837,0.422915,0.414912,1
0,0.340426,0.58078,0.422915,0.414912,1
1,0.361702,0.564118,0.422915,0.414912,1
1,0.382979,0.582267,0.422915,0.414912,1
0,0.404255,0.586879,0.422915,0.414912,0
1,0.425532,0.564713,0.422915,0.414912,0
1,0.446809,0.531836,0.422915,0.414912,0
1,0.468085,0.511604,0.422915,0.414912,0
0,0.489362,0.500893,0.422915,0.414912,0
1,0.510638,0.48914,0.422915,0.414912,0
1,0.531915,0.471883,0.422915,0.414912,0
1,0.553191,0.465338,0.422915,0.414912,0
1,0.574468,0.461916,0.422915,0.414912,0
1,0.595745,0.455668,0.422915,0.414912,0
1,0.617021,0.445552,0.422915,0.414912,0
1,0.638298,0.439899,0.422915,0.414912,0
1,0.659574,0.451949,0.422915,0.414912,0
1,0.680851,0.465338,0.422915,0.414912,0
1,0.702128,0.497917,0.422915,0.414912,0
1,0.723404,0.587474,0.422915,0.414912,1
1,0.744681,0.656501,0.422915,0.414912,1
1,0.765957,0.653972,0.422915,0.414912,1
1,0.787234,0.638352,0.422915,0.414912,0
1,0.808511,0.600268,0.422915,0.414912,0
1,0.829787,0.572895,0.422915,0.414912,0
1,0.851064,0.55177,0.422915,0.414912,0
0,0.87234,0.528563,0.422915,0.414912,0
1,0.893617,0.478727,0.422915,0.414912,0
1,0.914894,0.426659,0.422915,0.414912,0
1,0.93617,0.472925,0.422915,0.414912,1
1,0.957447,0.485421,0.422915,0.414912,0
0,0.978723,0.497471,0.422915,0.414912,0
1,1,0.492264,0.422915,0.414912,0
1,0,0.47828,0.422915,0.414912,1
1,0.021277,0.457007,0.422915,0.414912,0
1,0.042553,0.435138,0.422915,0.414912,0
1,0.06383,0.373996,0.422915,0.414912,0
1,0.085106,0.317763,0.422915,0.414912,0
1,0.106383,0.276406,0.422915,0.414912,0
1,0.12766,0.23133,0.422915,0.414912,0
0,0.148936,0.201577,0.422915,0.414912,0
1,0.170213,0.182386,0.422915,0.414912,0
1,0.191489,0.182237,0.422915,0.414912,1
0,0.212766,0.204255,0.422915,0.414912,1
1,0.234043,0.256769,0.422915,0.414912,1
1,0.255319,0.355995,0.422915,0.414912,1
1,0.276596,0.458941,0.422915,0.414912,1
1,0.297872,0.493454,0.422915,0.414912,1
1,0.319149,0.561291,0.422915,0.414912,1
1,0.340426,0.580036,0.422915,0.414912,1
1,0.361702,0.567539,0.422915,0.414912,1
1,0.382979,0.591044,0.422915,0.414912,1
1,0.404255,0.589705,0.422915,0.414912,1
1,0.425532,0.567093,0.422915,0.414912,1
1,0.446809,0.542398,0.422915,0.414912,1
1,0.468085,0.52053,0.422915,0.414912,1
0,0.489362,0.514877,0.422915,0.414912,1
1,0.510638,0.503273,0.422915,0.414912,0
1,0.531915,0.490777,0.422915,0.414912,0
1,0.553191,0.479768,0.422915,0.414912,0
1,0.574468,0.470693,0.422915,0.414912,0
1,0.595745,0.461321,0.422915,0.414912,0
1,0.617021,0.448378,0.422915,0.414912,0
0,0.638298,0.438709,0.422915,0.414912,0
1,0.659574,0.445403,0.422915,0.414912,0
1,0.680851,0.458941,0.422915,0.414912,0
1,0.702128,0.488545,0.422915,0.414912,1
1,0.723404,0.566201,0.422915,0.414912,1
1,0.744681,0.625707,0.422915,0.414912,1
1,0.765957,0.613657,0.422915,0.414912,1
1,0.787234,0.588069,0.422915,0.414912,1
1,0.808511,0.54582,0.422915,0.414912,0
1,0.829787,0.508331,0.422915,0.414912,0
0,0.851064,0.500298,0.422915,0.414912,1
1,0.87234,0.480661,0.422915,0.414912,1
1,0.893617,0.443618,0.422915,0.414912,0
1,0.914894,0.399732,0.422915,0.414912,1
1,0.93617,0.450461,0.422915,0.414912,1
1,0.957447,0.467272,0.422915,0.414912,1
1,0.978723,0.487206,0.422915,0.414912,1
1,1,0.485272,0.422915,0.414912,1
1,0,0.475454,0.422915,0.414912,1
1,0.021277,0.453436,0.422915,0.414912,1
1,0.042553,0.424576,0.422915,0.414912,1
1,0.06383,0.361648,0.422915,0.414912,1
1,0.085106,0.299018,0.422915,0.414912,1
1,0.106383,0.248289,0.422915,0.414912,0
1,0.12766,0.203957,0.422915,0.414912,0
1,0.148936,0.164683,0.422915,0.414912,0
1,0.170213,0.140434,0.422915,0.414912,0
1,0.191489,0.128979,0.422915,0.414912,0
1,0.212766,0.135079,0.422915,0.414912,0
1,0.234043,0.150104,0.422915,0.414912,0
0,0.255319,0.193246,0.422915,0.414912,0
1,0.276596,0.230735,0.422915,0.414912,1
1,0.297872,0.281464,0.422915,0.414912,1
1,0.319149,0.366706,0.422915,0.414912,1
1,0.340426,0.436328,0.422915,0.414912,1
1,0.361702,0.47352,0.422915,0.414912,1
1,0.382979,0.505207,0.422915,0.414912,1
0,0.404255,0.499107,0.422915,0.414912,1
1,0.425532,0.466528,0.422915,0.414912,1
1,0.446809,0.439304,0.422915,0.414912,1
1,0.468085,0.411336,0.422915,0.414912,1
1,0.489362,0.387385,0.422915,0.414912,1
1,0.510638,0.365367,0.422915,0.414912,1
1,0.531915,0.350342,0.422915,0.414912,1
1,0.553191,0.335168,0.422915,0.414912,0
1,0.574468,0.308242,0.422915,0.414912,0
1,0.595745,0.30125,0.422915,0.414912,0
1,0.617021,0.297382,0.422915,0.414912,1
1,0.638298,0.300357,0.422915,0.414912,0
1,0.659574,0.311961,0.422915,0.414912,0
1,0.680851,0.332639,0.422915,0.414912,1
1,0.702128,0.390509,0.422915,0.414912,1
1,0.723404,0.47114,0.422915,0.414912,1
1,0.744681,0.55787,0.422915,0.414912,1
0,0.765957,0.559655,0.422915,0.414912,1
0,0.787234,0.533472,0.422915,0.414912,1
1,0.808511,0.494644,0.422915,0.414912,1
1,0.829787,0.458346,0.422915,0.414912,1
0,0.851064,0.429634,0.422915,0.414912,0
1,0.87234,0.405088,0.422915,0.414912,0
1,0.893617,0.373847,0.422915,0.414912,0
1,0.914894,0.339036,0.422915,0.414912,0
1,0.93617,0.36983,0.422915,0.414912,0
1,0.957447,0.375632,0.422915,0.414912,0
1,0.978723,0.392443,0.422915,0.414912,1
1,1,0.371169,0.422915,0.414912,0
1,0,0.353169,0.422915,0.414912,0
1,0.021277,0.304671,0.422915,0.414912,0
0,0.042553,0.276555,0.422915,0.414912,0
1,0.06383,0.227016,0.422915,0.414912,0
1,0.085106,0.185361,0.422915,0.414912,0
1,0.106383,0.151294,0.422915,0.414912,0
1,0.12766,0.12526,0.422915,0.414912,0
1,0.148936,0.101904,0.422915,0.414912,0
1,0.170213,0.090152,0.422915,0.414912,0
1,0.191489,0.085094,0.422915,0.414912,0
1,0.212766,0.090598,0.422915,0.414912,0
1,0.234043,0.100565,0.422915,0.414912,0
1,0.255319,0.123178,0.422915,0.414912,0
1,0.276596,0.147873,0.422915,0.414912,0
0,0.297872,0.175841,0.422915,0.414912,0
1,0.319149,0.23371,0.422915,0.414912,0
1,0.340426,0.292472,0.422915,0.414912,0
1,0.361702,0.341267,0.422915,0.414912,1
1,0.382979,0.385004,0.422915,0.414912,1
1,0.404255,0.396608,0.422915,0.414912,1
1,0.425532,0.383814,0.422915,0.414912,1
1,0.446809,0.366558,0.422915,0.414912,1
0,0.468085,0.348111,0.422915,0.414912,1
1,0.489362,0.329515,0.422915,0.414912,0
1,0.510638,0.312258,0.422915,0.414912,0
1,0.531915,0.29515,0.422915,0.414912,0
1,0.553191,0.274026,0.422915,0.414912,0
1,0.574468,0.254686,0.422915,0.414912,0
1,0.595745,0.240405,0.422915,0.414912,0
0,0.617021,0.229694,0.422915,0.414912,0
1,0.638298,0.234157,0.422915,0.414912,0
1,0.659574,0.245611,0.422915,0.414912,0
1,0.680851,0.270009,0.422915,0.414912,0
1,0.702128,0.32892,0.422915,0.414912,1
1,0.723404,0.430824,0.422915,0.414912,1
1,0.744681,0.517406,0.422915,0.414912,1
1,0.765957,0.533472,0.422915,0.414912,1
1,0.787234,0.521571,0.422915,0.414912,1
0,0.808511,0.497173,0.422915,0.414912,1
1,0.829787,0.469206,0.422915,0.414912,1
1,0.851064,0.453436,0.422915,0.414912,1
1,0.87234,0.436626,0.422915,0.414912,1
1,0.893617,0.394972,0.422915,0.414912,1
1,0.914894,0.349598,0.422915,0.414912,1
1,0.93617,0.371616,0.422915,0.414912,1
1,0.957447,0.370723,0.422915,0.414912,1
1,0.978723,0.378161,0.422915,0.414912,1
1,1,0.354508,0.422915,0.414912,0
0,0,0.342011,0.422915,0.414912,0
1,0.021277,0.304374,0.422915,0.414912,0
1,0.042553,0.289497,0.422915,0.414912,0
1,0.06383,0.246802,0.422915,0.414912,0
1,0.085106,0.210205,0.422915,0.414912,0
1,0.106383,0.18313,0.422915,0.414912,0
1,0.12766,0.163047,0.422915,0.414912,0
1,0.148936,0.144749,0.422915,0.414912,0
1,0.170213,0.143856,0.422915,0.414912,0
1,0.191489,0.152633,0.422915,0.414912,0
1,0.212766,0.185808,0.422915,0.414912,0
1,0.234043,0.244421,0.422915,0.414912,1
1,0.255319,0.345879,0.422915,0.414912,1
1,0.276596,0.459238,0.422915,0.414912,1
0,0.297872,0.492859,0.422915,0.414912,1
1,0.319149,0.572449,0.422915,0.414912,1
0,0.340426,0.594615,0.422915,0.414912,1
1,0.361702,0.587028,0.422915,0.414912,1
1,0.382979,0.610086,0.422915,0.414912,1
1,0.404255,0.615442,0.422915,0.414912,1
1,0.425532,0.599821,0.422915,0.414912,1
1,0.446809,0.566944,0.422915,0.414912,1
1,0.468085,0.547159,0.422915,0.414912,1
1,0.489362,0.540315,0.422915,0.414912,1
1,0.510638,0.5241,0.422915,0.414912,1
1,0.531915,0.510711,0.422915,0.414912,1
1,0.553191,0.502083,0.422915,0.414912,1
1,0.574468,0.492413,0.422915,0.414912,1
1,0.595745,0.479619,0.422915,0.414912,1
1,0.617021,0.474264,0.422915,0.414912,1
1,0.638298,0.46623,0.422915,0.414912,1
1,0.659574,0.476049,0.422915,0.414912,1
1,0.680851,0.498215,0.422915,0.414912,1
1,0.702128,0.558316,0.422915,0.414912,1
1,0.723404,0.652187,0.422915,0.414912,1
1,0.744681,0.720173,0.422915,0.414912,1
1,0.765957,0.707974,0.422915,0.414912,1
1,0.787234,0.670485,0.422915,0.414912,1
1,0.808511,0.634037,0.422915,0.414912,1
0,0.829787,0.610086,0.422915,0.414912,1
1,0.851064,0.582118,0.422915,0.414912,1
1,0.87234,0.557721,0.422915,0.414912,0
0,0.893617,0.501785,0.422915,0.414912,0
1,0.914894,0.440791,0.422915,0.414912,0
1,0.93617,0.474561,0.422915,0.414912,0
1,0.957447,0.480512,0.422915,0.414912,0
1,0.978723,0.490777,0.422915,0.414912,0
1,1,0.49152,0.422915,0.414912,0
1,0,0.487355,0.422915,0.414912,0
0,0.021277,0.468759,0.422915,0.414912,0
1,0.042553,0.448676,0.422915,0.414912,0
1,0.06383,0.384856,0.422915,0.414912,0
1,0.085106,0.325945,0.422915,0.414912,0
1,0.106383,0.284737,0.422915,0.414912,0
1,0.12766,0.236983,0.422915,0.414912,0
1,0.148936,0.20366,0.422915,0.414912,0
1,0.170213,0.187742,0.422915,0.414912,0
1,0.191489,0.185064,0.422915,0.414912,0
1,0.212766,0.214073,0.422915,0.414912,0
1,0.234043,0.262571,0.422915,0.414912,0
1,0.255319,0.372954,0.422915,0.414912,0
1,0.276596,0.486462,0.422915,0.414912,0
1,0.297872,0.513835,0.422915,0.414912,0
1,0.319149,0.591788,0.422915,0.414912,0
1,0.340426,0.611723,0.422915,0.414912,0
1,0.361702,0.595805,0.422915,0.414912,0
1,0.382979,0.62169,0.422915,0.414912,0
1,0.404255,0.624219,0.422915,0.414912,0
0,0.425532,0.596102,0.422915,0.414912,0
0,0.446809,0.572151,0.422915,0.414912,0
1,0.468085,0.546415,0.422915,0.414912,0
1,0.489362,0.526034,0.422915,0.414912,0
1,0.510638,0.510265,0.422915,0.414912,0
1,0.531915,0.494049,0.422915,0.414912,0
1,0.553191,0.480512,0.422915,0.414912,0
1,0.574468,0.472776,0.422915,0.414912,0
1,0.595745,0.467272,0.422915,0.414912,0
1,0.617021,0.450907,0.422915,0.414912,0
1,0.638298,0.444957,0.422915,0.414912,0
0,0.659574,0.459685,0.422915,0.414912,0
1,0.680851,0.47947,0.422915,0.414912,0
1,0.702128,0.52648,0.422915,0.414912,0
1,0.723404,0.625707,0.422915,0.414912,0
1,0.744681,0.70485,0.422915,0.414912,0
1,0.765957,0.69994,0.422915,0.414912,0
1,0.787234,0.672419,0.422915,0.414912,0
1,0.808511,0.634633,0.422915,0.414912,0
1,0.829787,0.612169,0.422915,0.414912,0
1,0.851064,0.587474,0.422915,0.414912,0
1,0.87234,0.56144,0.422915,0.414912,0
1,0.893617,0.507885,0.422915,0.414912,0
0,0.914894,0.454627,0.422915,0.414912,0
1,0.93617,0.486165,0.422915,0.414912,0
1,0.957447,0.489438,0.422915,0.414912,0
1,0.978723,0.501785,0.422915,0.414912,0
1,1,0.50357,0.422915,0.414912,0
1,0,0.49524,0.422915,0.414912,0
0,0.021277,0.470247,0.422915,0.414912,0
1,0.042553,0.448378,0.422915,0.414912,0
1,0.06383,0.384409,0.422915,0.414912,0
0,0.085106,0.331895,0.422915,0.414912,0
1,0.106383,0.290241,0.422915,0.414912,0
1,0.12766,0.245463,0.422915,0.414912,0
1,0.148936,0.206932,0.422915,0.414912,0
1,0.170213,0.190568,0.422915,0.414912,1
1,0.191489,0.19042,0.422915,0.414912,1
1,0.212766,0.217346,0.422915,0.414912,1
0,0.234043,0.270306,0.422915,0.414912,1
1,0.255319,0.379203,0.422915,0.414912,1
1,0.276596,0.497025,0.422915,0.414912,1
1,0.297872,0.52648,0.422915,0.414912,0
1,0.319149,0.595805,0.422915,0.414912,1
1,0.340426,0.608152,0.422915,0.414912,0
0,0.361702,0.585986,0.422915,0.414912,0
1,0.382979,0.605326,0.422915,0.414912,0
1,0.404255,0.604582,0.422915,0.414912,0
1,0.425532,0.575424,0.422915,0.414912,0
1,0.446809,0.550431,0.422915,0.414912,0
1,0.468085,0.524844,0.422915,0.414912,0
1,0.489362,0.508926,0.422915,0.414912,0
1,0.510638,0.494793,0.422915,0.414912,0
1,0.531915,0.479173,0.422915,0.414912,0
1,0.553191,0.473073,0.422915,0.414912,0
1,0.574468,0.464445,0.422915,0.414912,0
1,0.595745,0.451354,0.422915,0.414912,0
1,0.617021,0.438709,0.422915,0.414912,0
1,0.638298,0.435436,0.422915,0.414912,0
1,0.659574,0.44704,0.422915,0.414912,0
1,0.680851,0.467272,0.422915,0.414912,0
0,0.702128,0.521422,0.422915,0.414912,0
1,0.723404,0.612615,0.422915,0.414912,1
1,0.744681,0.6928,0.422915,0.414912,0
1,0.765957,0.687295,0.422915,0.414912,0
1,0.787234,0.656352,0.422915,0.414912,0
1,0.808511,0.62645,0.422915,0.414912,0
1,0.829787,0.597888,0.422915,0.414912,0
1,0.851064,0.580184,0.422915,0.414912,0
1,0.87234,0.556233,0.422915,0.414912,0
1,0.893617,0.502231,0.422915,0.414912,0
1,0.914894,0.45537,0.422915,0.414912,0
1,0.93617,0.491372,0.422915,0.414912,1
1,0.957447,0.510116,0.422915,0.414912,0
1,0.978723,0.505207,0.422915,0.414912,0
1,1,0.508182,0.422915,0.414912,0
1,0,0.50476,0.422915,0.414912,0
1,0.021277,0.487504,0.422915,0.414912,1
1,0.042553,0.463106,0.422915,0.414912,1
1,0.06383,0.39155,0.422915,0.414912,1
1,0.085106,0.338738,0.422915,0.414912,1
0,0.106383,0.29396,0.422915,0.414912,1
1,0.12766,0.248438,0.422915,0.414912,1
1,0.148936,0.213776,0.422915,0.414912,1
1,0.170213,0.19875,0.422915,0.414912,1
1,0.191489,0.196965,0.422915,0.414912,1
1,0.212766,0.223594,0.422915,0.414912,1
1,0.234043,0.273579,0.422915,0.414912,1
0,0.255319,0.379946,0.422915,0.414912,1
1,0.276596,0.482594,0.422915,0.414912,1
1,0.297872,0.522612,0.422915,0.414912,0
1,0.319149,0.599078,0.422915,0.414912,0
1,0.340426,0.612169,0.422915,0.414912,0
1,0.361702,0.591788,0.422915,0.414912,0
1,0.382979,0.61812,0.422915,0.414912,0
0,0.404255,0.615591,0.422915,0.414912,0
1,0.425532,0.578251,0.422915,0.414912,0
1,0.446809,0.557126,0.422915,0.414912,0
1,0.468085,0.536001,0.422915,0.414912,0
0,0.489362,0.522017,0.422915,0.414912,0
1,0.510638,0.515174,0.422915,0.414912,0
1,0.531915,0.497173,0.422915,0.414912,0
1,0.553191,0.489884,0.422915,0.414912,0
1,0.574468,0.482446,0.422915,0.414912,0
1,0.595745,0.465486,0.422915,0.414912,0
1,0.617021,0.458941,0.422915,0.414912,0
1,0.638298,0.450461,0.422915,0.414912,0
1,0.659574,0.46147,0.422915,0.414912,0
1,0.680851,0.473817,0.422915,0.414912,0
1,0.702128,0.510562,0.422915,0.414912,1
1,0.723404,0.600863,0.422915,0.414912,0
1,0.744681,0.68313,0.422915,0.414912,0
